new crir
new task..............,hasoto,0
0,"['A109', '0']"
0,10,"['B2294', '38']"
10,1,23,"['B3844', '28']"
34,3,21,"['B5208', '67']"
58,6,30,"['B5574', '1']"
94,17,8,"['A109', '0']"
new task..............,hasoto,0
119,"['A109', '0']"
119,92,"['B3678', '24']"
211,2,20,"['B7312', '12']"
233,2,15,"['B4788', '18']"
250,2,18,"['B0945', '32']"
270,1,22,"['B2340', '21']"
293,1,19,"['B3824', '31']"
313,88,22,"['A109', '0']"
new task..............,hasoto,0
423,"['A109', '0']"
423,7,"['B1779', '54']"
430,1,27,"['B7766', '23']"
458,1,19,"['B3550', '16']"
478,8,17,"['A109', '0']"
new task..............,hasoto,0
503,"['A110', '0']"
503,16,"['B8101', '26']"
519,1,20,"['B5869', '14']"
540,3,16,"['B0145', '42']"
559,4,24,"['B1316', '36']"
587,16,23,"['A110', '0']"
418,626
new crir
new task..............,hasoto,0
0,"['A110', '0']"
0,9,"['B3790', '6']"
9,3,12,"['B7382', '13']"
24,2,16,"['B4784', '28']"
42,3,21,"['B3181', '41']"
66,7,24,"['B7863', '2']"
97,5,9,"['B5953', '17']"
111,2,17,"['B8087', '13']"
130,3,16,"['A110', '0']"
new task..............,hasoto,0
149,"['A110', '0']"
149,1,"['B4582', '8']"
150,2,13,"['B9089', '8']"
165,2,13,"['B0676', '8']"
180,3,13,"['B5167', '8']"
196,7,13,"['B4246', '18']"
216,2,18,"['B1414', '12']"
236,2,15,"['B4253', '9']"
253,3,14,"['B5741', '9']"
270,3,14,"['B6511', '10']"
287,4,14,"['B3968', '12']"
305,2,15,"['B6970', '6']"
322,2,12,"['B3140', '11']"
336,10,15,"['B7815', '21']"
361,12,19,"['A110', '0']"
new task..............,hasoto,0
392,"['A110', '0']"
392,21,"['B2572', '73']"
413,2,31,"['B0796', '41']"
446,9,24,"['B5166', '9']"
479,6,14,"['B2666', '9']"
499,6,14,"['A110', '0']"
new task..............,hasoto,0
519,"['A110', '0']"
519,9,"['B8073', '16']"
528,1,17,"['B1390', '46']"
546,1,25,"['B7250', '32']"
572,2,22,"['B0662', '25']"
596,12,20,"['A110', '0']"
419,628
new crir
new task..............,hasoto,0
0,"['A110', '0']"
0,9,"['B3236', '9']"
9,4,14,"['B2588', '4']"
27,1,11,"['B7979', '15']"
39,5,17,"['B6887', '13']"
61,2,16,"['B0366', '28']"
79,6,21,"['B6328', '10']"
106,2,14,"['B5796', '25']"
122,8,20,"['B4610', '28']"
150,1,21,"['B0907', '7']"
172,16,13,"['A110', '0']"
new task..............,hasoto,0
201,"['A110', '0']"
201,6,"['B7346', '23']"
207,3,19,"['B2103', '17']"
229,1,17,"['B6668', '23']"
247,2,19,"['B4003', '27']"
268,2,21,"['B4711', '23']"
291,7,19,"['A110', '0']"
new task..............,hasoto,0
317,"['A110', '0']"
317,3,"['B7743', '4']"
320,14,11,"['B2230', '27']"
345,3,21,"['B7869', '10']"
369,2,14,"['B3655', '13']"
385,3,16,"['B4043', '37']"
404,20,23,"['A110', '0']"
new task..............,hasoto,0
447,"['A110', '0']"
447,7,"['B2326', '35']"
454,1,23,"['B8010', '15']"
478,4,17,"['B9046', '1']"
499,2,8,"['B0226', '34']"
509,1,22,"['B4562', '41']"
532,13,24,"['A110', '0']"
new task..............,hasoto,0
569,"['A110', '0']"
569,8,"['B6383', '45']"
577,2,25,"['B3276', '34']"
604,1,22,"['B9172', '32']"
627,1,22,"['B5887', '14']"
650,1,16,"['B1448', '7']"
667,12,13,"['A110', '0']"
420,692
