new crir
new task..............,hasoto,0
0,"['A070', '0']"
0,14,"['B4504', '34']"
14,4,22,"['B7367', '28']"
40,1,21,"['B0647', '37']"
62,2,23,"['B7183', '13']"
87,2,16,"['B4902', '5']"
105,5,12,"['B3983', '7']"
122,8,13,"['B1651', '10']"
143,2,14,"['A070', '0']"
new task..............,hasoto,0
159,"['A070', '0']"
159,4,"['B8550', '8']"
163,7,13,"['B1751', '4']"
183,5,11,"['B4595', '9']"
199,3,14,"['B7877', '3']"
216,2,10,"['B1096', '26']"
228,3,20,"['B3357', '22']"
251,7,19,"['B5553', '6']"
277,2,12,"['B7118', '5']"
291,5,12,"['B7061', '7']"
308,3,13,"['B1208', '8']"
324,3,13,"['B3392', '26']"
340,3,20,"['A070', '0']"
new task..............,hasoto,0
363,"['A071', '0']"
363,9,"['B1813', '20']"
372,4,18,"['B1399', '15']"
394,3,17,"['B6527', '9']"
414,7,14,"['B0184', '8']"
435,3,13,"['B5689', '14']"
451,6,16,"['B4981', '31']"
473,2,22,"['B5403', '35']"
497,9,23,"['A071', '0']"
new task..............,hasoto,0
529,"['A071', '0']"
529,7,"['B0016', '40']"
536,3,24,"['B7028', '3']"
563,5,10,"['A071', '0']"
267,578
new crir
new task..............,hasoto,0
0,"['A071', '0']"
0,19,"['B6363', '11']"
19,1,15,"['B0276', '70']"
35,4,30,"['B1589', '7']"
69,1,13,"['B8629', '12']"
83,2,15,"['B9168', '13']"
100,3,16,"['B5550', '8']"
119,3,13,"['B2922', '7']"
135,10,13,"['A071', '0']"
new task..............,hasoto,0
158,"['A071', '0']"
158,20,"['B6252', '13']"
178,4,16,"['B5529', '26']"
198,2,20,"['B2360', '24']"
220,2,20,"['B3883', '17']"
242,2,17,"['B8938', '3']"
261,3,10,"['B8270', '19']"
274,2,18,"['B5806', '23']"
294,18,19,"['A071', '0']"
new task..............,hasoto,0
331,"['A071', '0']"
331,15,"['B3985', '10']"
346,2,14,"['B4791', '24']"
362,1,20,"['B9148', '25']"
383,2,20,"['B5064', '21']"
405,2,19,"['B4701', '14']"
426,1,16,"['B1158', '8']"
443,1,13,"['B3390', '18']"
457,4,18,"['B7229', '5']"
479,3,12,"['B8120', '10']"
494,20,14,"['A071', '0']"
new task..............,hasoto,0
528,"['A071', '0']"
528,4,"['B0454', '67']"
532,2,30,"['B7091', '21']"
564,11,19,"['B2082', '4']"
594,6,11,"['B6693', '11']"
611,2,15,"['B8083', '11']"
628,2,15,"['A071', '0']"
268,645
