new crir
new task..............,hasoto,0
0,"['A048', '0']"
0,2,"['B1150', '15']"
2,3,17,"['B1947', '32']"
22,1,22,"['B2364', '15']"
45,1,17,"['B8015', '28']"
63,1,21,"['B5580', '39']"
85,7,24,"['A048', '0']"
new task..............,hasoto,0
116,"['A048', '0']"
116,3,"['B0473', '43']"
119,3,25,"['A048', '0']"
new task..............,hasoto,0
147,"['A048', '0']"
147,6,"['B3094', '27']"
153,3,21,"['B7275', '34']"
177,1,22,"['B1300', '31']"
200,2,22,"['B8710', '20']"
224,1,18,"['B0905', '21']"
243,6,19,"['A048', '0']"
new task..............,hasoto,0
268,"['A049', '0']"
268,10,"['B7194', '19']"
278,1,18,"['B8530', '32']"
297,1,22,"['B2703', '25']"
320,1,20,"['B8317', '23']"
341,1,19,"['B0639', '12']"
361,10,15,"['A049', '0']"
new task..............,hasoto,0
386,"['A049', '0']"
386,5,"['B6237', '27']"
391,2,21,"['B4592', '20']"
414,1,18,"['B7463', '34']"
433,3,22,"['B7973', '34']"
458,6,22,"['A049', '0']"
new task..............,hasoto,0
486,"['A049', '0']"
486,7,"['B0798', '38']"
493,1,23,"['B7246', '43']"
517,4,25,"['B2928', '18']"
546,3,18,"['B4929', '35']"
567,8,23,"['A049', '0']"
215,598
new crir
new task..............,hasoto,0
0,"['A049', '0']"
0,5,"['B8771', '13']"
5,1,16,"['B4615', '8']"
22,3,13,"['B1000', '26']"
38,5,20,"['B1641', '24']"
63,3,20,"['B6032', '13']"
86,2,16,"['B4218', '30']"
104,5,21,"['A049', '0']"
new task..............,hasoto,0
130,"['A049', '0']"
130,8,"['B5829', '9']"
138,3,14,"['B1624', '18']"
155,1,18,"['B6729', '14']"
174,1,16,"['B5904', '27']"
191,1,21,"['B2216', '39']"
213,2,24,"['B0254', '18']"
239,4,18,"['B3186', '7']"
261,7,13,"['A049', '0']"
new task..............,hasoto,0
281,"['A049', '0']"
281,2,"['B7800', '7']"
283,2,13,"['B0018', '34']"
298,2,22,"['B5397', '13']"
322,1,16,"['B7747', '22']"
339,1,19,"['B6662', '8']"
359,4,13,"['B1712', '33']"
376,4,22,"['B5304', '4']"
402,12,11,"['B1534', '10']"
425,2,14,"['A049', '0']"
new task..............,hasoto,0
441,"['A049', '0']"
441,6,"['B6268', '40']"
447,3,24,"['B6238', '20']"
474,2,18,"['B6387', '32']"
494,1,22,"['B3767', '41']"
517,8,24,"['A049', '0']"
new task..............,hasoto,0
549,"['A049', '0']"
549,6,"['B9159', '43']"
555,1,25,"['B0310', '62']"
581,8,29,"['B5790', '26']"
618,2,20,"['A049', '0']"
216,640
