new crir
new task..............,hasoto,0
0,"['A117', '0']"
0,9,"['B2842', '20']"
9,3,18,"['B2366', '40']"
30,3,24,"['B2874', '19']"
57,2,18,"['B8630', '30']"
77,1,21,"['B1080', '14']"
99,1,16,"['B6285', '8']"
116,18,13,"['A117', '0']"
new task..............,hasoto,0
147,"['A117', '0']"
147,16,"['B4076', '11']"
163,8,15,"['B6408', '4']"
186,3,11,"['B1806', '5']"
200,10,12,"['B5929', '35']"
222,19,23,"['A117', '0']"
new task..............,hasoto,0
264,"['A117', '0']"
264,11,"['B6574', '13']"
275,2,16,"['B7900', '19']"
293,2,18,"['B1781', '36']"
313,1,23,"['B6943', '34']"
337,9,22,"['B4200', '13']"
368,7,16,"['A117', '0']"
new task..............,hasoto,1
391,"['A118', '0']"
391,4,"['B5078', '48']"
395,1,26,"['B0554', '53']"
422,3,27,"['S345', '1', 436, 525]"
452,1,"['B8910', '-1', 526]"
453,4,8,"['S331', '1', 388, 468]"
465,10,"['B2820', '-1', 478]"
475,13,8,"['S340', '1', 454, 540]"
496,4,"['B2764', '-1', 544]"
500,7,8,"['A118', '0']"
479,888
new crir
new task..............,hasoto,0
0,"['A118', '0']"
0,2,"['B4828', '82']"
2,2,32,"['B8274', '30']"
36,1,21,"['A118', '0']"
new task..............,hasoto,0
58,"['A118', '0']"
58,7,"['B2651', '63']"
65,1,29,"['B5187', '48']"
95,7,26,"['A118', '0']"
new task..............,hasoto,0
128,"['A118', '0']"
128,2,"['B7632', '75']"
130,0,31,"['B3418', '12']"
161,1,15,"['B9097', '18']"
177,2,18,"['A118', '0']"
new task..............,hasoto,1
197,"['A118', '0']"
197,6,"['B6950', '21']"
203,2,19,"['B3409', '28']"
224,1,21,"['B5545', '34']"
246,1,22,"['B0470', '26']"
269,5,20,"['S339', '2', 280, 369]"
294,1,"['B5034', '-2', 370]"
295,2,9,"['S340', '1', 296, 385]"
306,1,"['B2378', '-1', 386]"
307,3,8,"['S329', '2', 236, 323]"
318,3,"['B3065', '-2', 326]"
321,6,9,"['S340', '1', 312, 401]"
336,1,"['B1627', '-1', 402]"
337,1,8,"['S339', '1', 300, 389]"
346,1,"['B1627', '-1', 390]"
347,1,8,"['S340', '1', 312, 401]"
356,1,"['B2378', '-1', 402]"
357,2,8,"['A118', '0']"
new task..............,hasoto,0
296,"['A118', '0']"
296,5,"['B3262', '37']"
301,1,23,"['B7713', '26']"
325,2,20,"['B7947', '35']"
347,1,23,"['B2816', '21']"
371,6,19,"['A118', '0']"
new task..............,hasoto,0
396,"['A118', '0']"
396,2,"['B3022', '64']"
398,2,29,"['B5034', '53']"
429,4,27,"['A118', '0']"
new task..............,hasoto,1
460,"['A118', '0']"
460,0,"['B3530', '43']"
460,2,25,"['B1130', '59']"
487,3,28,"['S339', '1', 516, 605]"
518,1,"['B5034', '-1', 606]"
519,1,8,"['S339', '3', 520, 608]"
528,2,"['B2816', '-3', 610]"
530,6,10,"['A118', '0']"
480,991
new crir
new task..............,hasoto,0
0,"['A118', '0']"
0,4,"['B8910', '49']"
4,1,26,"['B1627', '36']"
31,1,23,"['B2378', '42']"
55,2,24,"['A118', '0']"
new task..............,hasoto,0
81,"['A118', '0']"
81,4,"['B5102', '44']"
85,2,25,"['B8238', '35']"
112,1,23,"['B1882', '47']"
136,3,26,"['A118', '0']"
481,165
new crir
new task..............,hasoto,1
562,"['A118', '0']"
562,4,"['S339', 2, 566, 655]"
566,4,"['A118', '0']"
482,0
