new crir
new task..............,hasoto,0
0,"['A041', '0']"
0,3,"['B4600', '29']"
3,1,21,"['B6858', '44']"
25,1,25,"['B0580', '43']"
51,2,25,"['A041', '0']"
new task..............,hasoto,0
78,"['A041', '0']"
78,6,"['B1583', '49']"
84,1,26,"['B6682', '68']"
111,5,30,"['A041', '0']"
new task..............,hasoto,1
146,"['A041', '0']"
146,3,"['B2754', '25']"
149,1,20,"['B6684', '39']"
170,1,24,"['B4367', '28']"
195,1,21,"['B8545', '25']"
217,9,20,"['S402', '2', 243, 332]"
246,1,"['B3400', '-2', 333]"
247,1,9,"['S402', '4', 235, 318]"
257,7,"['B1413', '-4', 325]"
264,7,11,"['S402', '7', 281, 362]"
282,9,"['B5419', '-7', 371]"
291,9,13,"['S402', '3', 287, 376]"
313,1,"['B3400', '-3', 377]"
314,1,10,"['S402', '2', 258, 347]"
325,1,"['B3400', '-2', 348]"
326,7,9,"['A041', '0']"
new task..............,hasoto,0
241,"['A041', '0']"
241,2,"['B3343', '84']"
243,1,32,"['B0667', '44']"
276,2,25,"['A041', '0']"
new task..............,hasoto,0
303,"['A041', '0']"
303,11,"['B8455', '62']"
314,1,29,"['B5759', '46']"
344,10,25,"['A041', '0']"
new task..............,hasoto,1
379,"['A041', '0']"
379,5,"['B0333', '40']"
384,1,24,"['B3263', '64']"
409,2,29,"['B8115', '17']"
440,5,17,"['S402', '3', 382, 471]"
462,1,"['B5990', '-3', 472]"
463,5,10,"['B3882', '19']"
478,7,18,"['S342', '1', 456, 539]"
503,7,"['B6858', '-1', 546]"
510,7,8,"['S350', '2', 516, 605]"
525,1,"['B7509', '-2', 606]"
526,3,9,"['S356', '1', 531, 619]"
538,2,"['B8115', '-1', 621]"
540,4,8,"['A041', '0']"
190,919
new crir
new task..............,hasoto,0
0,"['A041', '0']"
0,0,"['B5296', '34']"
0,1,22,"['B5391', '55']"
23,2,27,"['A041', '0']"
new task..............,hasoto,0
52,"['A041', '0']"
52,7,"['B2808', '48']"
59,1,26,"['B0772', '51']"
86,2,26,"['B6603', '12']"
114,6,15,"['A041', '0']"
new task..............,hasoto,0
135,"['A041', '0']"
135,4,"['B2451', '42']"
139,1,24,"['B4776', '31']"
164,1,22,"['B7076', '42']"
187,1,24,"['A041', '0']"
new task..............,hasoto,0
212,"['A041', '0']"
212,9,"['B3725', '47']"
221,1,26,"['B1022', '33']"
248,1,22,"['B6789', '40']"
271,9,24,"['A041', '0']"
new task..............,hasoto,1
304,"['A041', '0']"
304,3,"['B6263', '8']"
307,3,13,"['B0077', '54']"
323,3,27,"['B6172', '56']"
353,14,27,"['S384', '2', 385, 469]"
394,6,"['B6925', '-2', 475]"
400,16,9,"['A041', '0']"
191,690
new crir
new task..............,hasoto,0
0,"['A041', '0']"
0,4,"['B4355', '47']"
4,2,26,"['B7509', '61']"
32,5,28,"['A041', '0']"
new task..............,hasoto,0
65,"['A041', '0']"
65,4,"['B6305', '44']"
69,1,25,"['B5351', '33']"
95,1,22,"['B3296', '54']"
118,5,27,"['A041', '0']"
new task..............,hasoto,0
150,"['A041', '0']"
150,7,"['B3400', '53']"
157,3,27,"['B0292', '33']"
187,1,22,"['B2129', '52']"
210,9,27,"['A041', '0']"
new task..............,hasoto,0
246,"['A041', '0']"
246,7,"['B5552', '67']"
253,2,30,"['B2776', '32']"
285,6,22,"['A041', '0']"
new task..............,hasoto,0
313,"['A041', '0']"
313,4,"['B0065', '56']"
317,2,27,"['B2900', '64']"
346,3,29,"['A041', '0']"
new task..............,hasoto,0
378,"['A041', '0']"
378,6,"['B8141', '45']"
384,1,25,"['B2567', '12']"
410,1,15,"['B7125', '28']"
426,1,21,"['B3332', '39']"
448,6,24,"['A041', '0']"
new task..............,hasoto,0
478,"['A041', '0']"
478,5,"['B1920', '73']"
483,1,31,"['B4942', '59']"
515,6,28,"['A041', '0']"
new task..............,hasoto,1
549,"['A041', '0']"
549,3,"['B8024', '35']"
552,1,23,"['B2325', '53']"
576,9,27,"['S384', '2', 596, 685]"
612,1,"['B5759', '-2', 686]"
613,10,9,"['A041', '0']"
192,1155
