new crir
new task..............,hasoto,0
0,"['A006', '0']"
0,23,"['B5933', '34']"
23,3,22,"['B5288', '43']"
48,4,25,"['B6686', '24']"
77,22,20,"['A006', '0']"
new task..............,hasoto,0
119,"['A006', '0']"
119,11,"['B4633', '14']"
130,2,16,"['B7856', '17']"
148,1,17,"['B4234', '19']"
166,2,18,"['B1281', '64']"
186,9,29,"['A006', '0']"
new task..............,hasoto,0
224,"['A006', '0']"
224,13,"['B2015', '56']"
237,1,27,"['B2606', '28']"
265,2,21,"['B4804', '28']"
288,3,21,"['B3833', '11']"
312,12,15,"['A006', '0']"
new task..............,hasoto,0
339,"['A006', '0']"
339,8,"['B1250', '33']"
347,4,22,"['B8007', '37']"
373,5,23,"['B5330', '39']"
401,7,24,"['A006', '0']"
new task..............,hasoto,0
432,"['A006', '0']"
432,8,"['B3917', '34']"
440,2,22,"['B8555', '17']"
464,2,17,"['B5000', '9']"
483,3,14,"['B3585', '42']"
500,2,24,"['B2209', '15']"
526,8,17,"['A006', '0']"
new task..............,hasoto,0
551,"['A006', '0']"
551,21,"['B6367', '42']"
572,2,24,"['B1044', '42']"
598,1,24,"['B8610', '25']"
623,2,20,"['B8812', '26']"
645,17,20,"['A006', '0']"
12,682
new crir
new task..............,hasoto,0
0,"['A006', '0']"
0,25,"['B0104', '28']"
25,2,21,"['B1897', '72']"
48,26,30,"['A006', '0']"
new task..............,hasoto,0
104,"['A006', '0']"
104,13,"['B1708', '24']"
117,3,20,"['B3808', '43']"
140,1,25,"['B7619', '45']"
166,10,25,"['A006', '0']"
new task..............,hasoto,0
201,"['A006', '0']"
201,21,"['B2527', '3']"
222,5,10,"['B0524', '48']"
237,2,26,"['B2055', '20']"
265,1,18,"['B4240', '29']"
284,2,21,"['B8138', '36']"
307,14,23,"['A006', '0']"
new task..............,hasoto,0
344,"['A006', '0']"
344,31,"['B3520', '10']"
375,3,14,"['B4598', '9']"
392,4,14,"['B8144', '30']"
410,1,21,"['B1074', '29']"
432,26,21,"['A006', '0']"
new task..............,hasoto,0
479,"['A006', '0']"
479,10,"['B3344', '8']"
489,4,13,"['B6944', '36']"
506,2,23,"['B0375', '40']"
531,6,24,"['B4011', '13']"
561,1,16,"['B8838', '9']"
578,11,14,"['A006', '0']"
13,603
new crir
new task..............,hasoto,0
0,"['A006', '0']"
0,5,"['B2832', '19']"
5,4,18,"['B1132', '11']"
27,4,15,"['B5289', '8']"
46,2,13,"['B1684', '12']"
61,2,15,"['B7267', '8']"
78,4,13,"['B1683', '20']"
95,3,18,"['B7179', '9']"
116,3,14,"['B6669', '15']"
133,2,17,"['B5892', '34']"
152,6,22,"['A006', '0']"
new task..............,hasoto,0
180,"['A006', '0']"
