new crir
new task..............,hasoto,0
0,"['A021', '0']"
0,18,"['B4690', '25']"
18,10,20,"['B8851', '2']"
48,4,9,"['B4057', '3']"
61,4,10,"['B1461', '11']"
75,3,15,"['B7290', '10']"
93,2,14,"['B7172', '9']"
109,4,14,"['B0893', '16']"
127,32,17,"['A021', '0']"
new task..............,hasoto,0
176,"['A021', '0']"
176,3,"['B7749', '20']"
179,3,18,"['B1375', '11']"
200,3,15,"['B0758', '13']"
218,4,16,"['B6576', '9']"
238,3,14,"['B9194', '16']"
255,1,17,"['B2479', '9']"
273,2,14,"['B8332', '5']"
289,7,12,"['B3723', '10']"
308,3,14,"['B4825', '12']"
325,8,15,"['B4449', '6']"
348,9,12,"['B2005', '6']"
369,3,12,"['A021', '0']"
new task..............,hasoto,0
384,"['A021', '0']"
384,29,"['B5029', '29']"
413,2,21,"['B3717', '24']"
436,4,20,"['B5093', '22']"
460,2,19,"['B0696', '19']"
481,3,18,"['B3459', '15']"
502,3,17,"['B5974', '6']"
522,3,12,"['B2887', '4']"
537,2,11,"['B4506', '17']"
550,18,17,"['A021', '0']"
78,585
new crir
new task..............,hasoto,0
0,"['A021', '0']"
0,23,"['B1024', '7']"
23,6,13,"['B3639', '12']"
42,4,15,"['B7820', '11']"
61,4,15,"['B4171', '9']"
80,1,14,"['B2915', '38']"
95,2,23,"['B2126', '63']"
120,39,29,"['A021', '0']"
new task..............,hasoto,0
188,"['A021', '0']"
188,8,"['B5281', '7']"
196,3,13,"['B3591', '10']"
212,3,14,"['B0526', '12']"
229,4,15,"['B6749', '4']"
248,5,11,"['B5432', '1']"
264,8,8,"['B7507', '8']"
280,7,13,"['B3131', '19']"
300,3,18,"['B5804', '7']"
321,3,13,"['B0238', '54']"
337,2,27,"['A021', '0']"
new task..............,hasoto,0
366,"['A021', '0']"
366,41,"['B0096', '19']"
407,1,18,"['B8941', '22']"
426,2,19,"['B7567', '26']"
447,4,20,"['B2076', '23']"
471,5,19,"['B4360', '23']"
495,2,19,"['B7066', '14']"
516,5,16,"['B8092', '9']"
537,26,14,"['A021', '0']"
new task..............,hasoto,0
577,"['A021', '0']"
577,12,"['B2688', '19']"
589,1,18,"['B4390', '58']"
608,5,28,"['B4782', '16']"
641,4,17,"['B1172', '20']"
662,6,18,"['A021', '0']"
79,686
new crir
new task..............,hasoto,0
0,"['A021', '0']"
0,28,"['B6100', '16']"
28,12,17,"['B4517', '83']"
57,40,32,"['A021', '0']"
new task..............,hasoto,0
129,"['A021', '0']"
129,2,"['B2973', '20']"
131,3,18,"['B2137', '5']"
152,3,12,"['B0423', '27']"
167,2,21,"['B8335', '36']"
190,9,23,"['A021', '0']"
new task..............,hasoto,0
222,"['A021', '0']"
222,21,"['B8836', '5']"
243,11,12,"['B4327', '1']"
266,8,8,"['B1697', '3']"
282,8,10,"['B6851', '1']"
300,7,8,"['B8477', '7']"
315,2,13,"['B2983', '7']"
330,7,13,"['B5838', '1']"
350,9,8,"['B7008', '6']"
367,8,12,"['B1742', '22']"
387,3,19,"['B2780', '21']"
409,2,19,"['B6444', '6']"
430,3,12,"['B5983', '32']"
445,2,22,"['B7680', '22']"
469,2,19,"['A021', '0']"
new task..............,hasoto,0
490,"['A021', '0']"
490,12,"['B7818', '2']"
502,9,9,"['B0110', '87']"
520,16,33,"['B8450', '25']"
569,16,20,"['B7517', '14']"
605,3,16,"['A021', '0']"
80,624
new crir
new task..............,hasoto,0
0,"['A021', '0']"
0,14,"['B5860', '24']"
14,1,20,"['B1452', '28']"
35,1,21,"['B8572', '29']"
57,2,21,"['B8984', '13']"
80,4,16,"['B0800', '28']"
100,2,21,"['B4183', '10']"
123,17,14,"['A021', '0']"
new task..............,hasoto,0
154,"['A021', '0']"
154,9,"['B0444', '37']"
163,2,23,"['B6125', '37']"
188,1,23,"['B2619', '26']"
212,1,20,"['B6413', '30']"
233,9,21,"['A021', '0']"
new task..............,hasoto,0
263,"['A021', '0']"
263,3,"['B3989', '5']"
266,5,12,"['B3173', '32']"
283,2,22,"['B8384', '31']"
307,2,22,"['B8658', '39']"
331,4,24,"['B8752', '14']"
359,8,16,"['A021', '0']"
new task..............,hasoto,0
383,"['A021', '0']"
383,8,"['B4731', '1']"
391,9,8,"['B6499', '12']"
408,3,15,"['B2349', '19']"
426,8,18,"['B6977', '4']"
452,3,11,"['B5052', '4']"
466,4,11,"['B0749', '14']"
481,3,16,"['B8961', '4']"
500,2,11,"['B7235', '6']"
513,3,12,"['B7919', '2']"
528,16,9,"['B0976', '13']"
553,20,16,"['A021', '0']"
new task..............,hasoto,0
589,"['A021', '0']"
589,10,"['B2348', '24']"
599,2,20,"['B0754', '37']"
621,2,23,"['B2896', '57']"
646,13,28,"['A021', '0']"
81,687
