new crir
new task..............,hasoto,0
0,"['A096', '0']"
0,3,"['B7398', '36']"
3,1,23,"['B3490', '42']"
27,2,24,"['B6232', '59']"
53,3,28,"['A096', '0']"
new task..............,hasoto,0
84,"['A096', '0']"
84,1,"['B0466', '14']"
85,2,16,"['B8378', '40']"
103,1,24,"['B3177', '45']"
128,3,25,"['B2541', '32']"
156,4,22,"['A096', '0']"
new task..............,hasoto,0
182,"['A096', '0']"
182,2,"['B0948', '27']"
184,2,21,"['B6658', '33']"
207,2,22,"['B5742', '12']"
231,2,15,"['B6963', '47']"
248,5,26,"['A096', '0']"
new task..............,hasoto,0
279,"['A097', '0']"
279,6,"['B4318', '35']"
285,2,23,"['B4339', '34']"
310,1,22,"['B6039', '35']"
333,1,23,"['B1209', '16']"
357,6,17,"['A097', '0']"
new task..............,hasoto,0
380,"['A097', '0']"
380,17,"['B7057', '38']"
397,1,23,"['B3260', '31']"
421,1,22,"['B3764', '34']"
444,1,22,"['B3843', '34']"
467,13,22,"['A097', '0']"
new task..............,hasoto,0
502,"['A097', '0']"
502,6,"['B6584', '15']"
508,2,17,"['B3839', '65']"
527,2,29,"['B8340', '55']"
558,8,27,"['A097', '0']"
new task..............,hasoto,0
593,"['A097', '0']"
593,7,"['B1788', '57']"
600,1,28,"['B6709', '38']"
629,1,23,"['B7692', '32']"
653,6,22,"['A097', '0']"
356,681
new crir
new task..............,hasoto,0
0,"['A097', '0']"
0,8,"['B1343', '40']"
8,2,24,"['B7638', '38']"
34,1,23,"['B0887', '52']"
58,10,27,"['A097', '0']"
new task..............,hasoto,0
95,"['A097', '0']"
95,0,"['B1205', '8']"
95,3,13,"['B5273', '19']"
111,10,18,"['B8778', '45']"
139,1,25,"['B0222', '26']"
165,1,20,"['B0568', '24']"
186,2,20,"['B7746', '6']"
208,3,12,"['B3635', '11']"
223,3,15,"['A097', '0']"
new task..............,hasoto,0
241,"['A097', '0']"
241,19,"['B1905', '26']"
260,1,20,"['B6091', '35']"
281,1,23,"['B2647', '37']"
305,1,23,"['B3834', '27']"
329,15,21,"['A097', '0']"
new task..............,hasoto,0
365,"['A097', '0']"
365,4,"['B3528', '7']"
369,4,13,"['B3949', '13']"
386,2,16,"['B2212', '5']"
404,2,12,"['B8818', '12']"
418,2,15,"['B4533', '11']"
435,3,15,"['B3448', '29']"
453,4,21,"['B6521', '28']"
478,1,21,"['B3330', '25']"
500,9,20,"['A097', '0']"
357,529
new crir
new task..............,hasoto,0
0,"['A097', '0']"
0,6,"['B7336', '8']"
6,3,13,"['B3507', '10']"
22,2,14,"['B0393', '15']"
38,4,17,"['B2274', '21']"
59,5,19,"['B1294', '11']"
83,8,15,"['B6160', '3']"
106,6,10,"['B3969', '15']"
122,6,17,"['B1934', '2']"
145,4,9,"['B5844', '3']"
158,5,10,"['B2534', '6']"
173,3,12,"['B4812', '4']"
188,1,11,"['B8963', '5']"
200,4,12,"['B5523', '15']"
216,16,17,"['A097', '0']"
new task..............,hasoto,0
249,"['A097', '0']"
249,11,"['B2526', '52']"
260,18,27,"['B7658', '20']"
305,3,18,"['B5611', '49']"
326,8,26,"['A097', '0']"
new task..............,hasoto,0
360,"['A097', '0']"
360,12,"['B0673', '59']"
372,1,28,"['B1978', '36']"
401,3,23,"['B8451', '23']"
427,11,19,"['A097', '0']"
new task..............,hasoto,0
457,"['A097', '0']"
457,9,"['B6704', '49']"
466,2,26,"['B1738', '28']"
494,3,21,"['B9096', '18']"
518,1,18,"['B0502', '16']"
537,1,17,"['B5445', '27']"
555,6,21,"['A097', '0']"
358,582
