new crir
new task..............,hasoto,0
0,"['A028', '0']"
0,3,"['B0413', '14']"
3,1,16,"['B8785', '30']"
20,1,21,"['B8640', '29']"
42,1,21,"['B7868', '21']"
64,1,19,"['B4386', '37']"
84,5,23,"['A028', '0']"
new task..............,hasoto,0
112,"['A028', '0']"
112,18,"['B4922', '24']"
130,3,20,"['B6289', '42']"
153,1,24,"['B0546', '48']"
178,17,26,"['A028', '0']"
new task..............,hasoto,1
221,"['A028', '0']"
221,11,"['B4489', '30']"
232,1,21,"['B3163', '36']"
254,1,23,"['B0309', '52']"
278,14,27,"['S444', '3', 281, 367]"
319,4,"['B8081', '-3', 371]"
323,4,10,"['S444', '3', 263, 346]"
337,7,"['B1547', '-3', 353]"
344,17,10,"['A028', '0']"
new task..............,hasoto,0
318,"['A028', '0']"
318,11,"['B1904', '33']"
329,2,22,"['B0253', '10']"
353,2,14,"['B3289', '30']"
369,2,21,"['B2255', '23']"
392,1,19,"['B6986', '29']"
412,8,21,"['A028', '0']"
new task..............,hasoto,1
441,"['A028', '0']"
441,13,"['B6060', '16']"
454,2,17,"['B4484', '24']"
473,3,20,"['B8019', '9']"
496,1,14,"['B8216', '11']"
511,1,15,"['B2631', '63']"
527,1,29,"['S481', '1', 526, 616]"
557,0,"['B0309', '-1', 616]"
557,13,8,"['A028', '0']"
109,1011
new crir
new task..............,hasoto,0
0,"['A028', '0']"
0,21,"['B0492', '36']"
21,1,23,"['B5965', '59']"
45,1,28,"['B2022', '22']"
74,4,19,"['B4330', '19']"
97,21,18,"['A028', '0']"
new task..............,hasoto,0
136,"['A028', '0']"
136,14,"['B4813', '33']"
150,1,22,"['B5534', '40']"
173,2,24,"['B6035', '58']"
199,11,28,"['A028', '0']"
new task..............,hasoto,1
238,"['A028', '0']"
238,5,"['B8078', '46']"
243,9,25,"['S481', '4', 272, 344]"
277,18,"['B2264', '-4', 362]"
295,9,11,"['B6737', '28']"
315,1,21,"['B0179', '29']"
337,1,21,"['B8556', '11']"
359,2,15,"['B7254', '15']"
376,7,17,"['A028', '0']"
110,592
new crir
new task..............,hasoto,0
0,"['A028', '0']"
0,15,"['B7518', '28']"
15,1,21,"['B2106', '13']"
37,2,16,"['B5197', '15']"
55,1,17,"['B6541', '18']"
73,2,18,"['B1456', '31']"
93,1,22,"['B8813', '29']"
116,19,21,"['A028', '0']"
new task..............,hasoto,0
156,"['A028', '0']"
156,2,"['B2444', '5']"
158,2,12,"['B8516', '23']"
172,1,19,"['B1688', '24']"
192,2,20,"['B5706', '27']"
214,2,21,"['B2840', '27']"
237,1,21,"['B7572', '32']"
259,4,22,"['A028', '0']"
new task..............,hasoto,0
285,"['A028', '0']"
285,11,"['B0448', '66']"
296,5,29,"['B6405', '27']"
330,16,21,"['A028', '0']"
new task..............,hasoto,0
367,"['A028', '0']"
367,5,"['B3084', '24']"
372,1,20,"['B6614', '34']"
393,2,22,"['B1076', '58']"
417,7,28,"['A028', '0']"
new task..............,hasoto,0
452,"['A028', '0']"
452,1,"['B5979', '7']"
453,1,13,"['B7392', '25']"
467,1,20,"['B4722', '12']"
488,1,15,"['B7969', '8']"
504,1,13,"['B3737', '7']"
518,3,13,"['B1652', '45']"
534,1,25,"['B3393', '23']"
560,5,19,"['A028', '0']"
new task..............,hasoto,1
584,"['A028', '0']"
584,10,"['B2609', '24']"
594,1,20,"['B5469', '27']"
615,3,21,"['B2091', '28']"
639,1,21,"['B5578', '15']"
661,6,17,"['S481', '2', 603, 690]"
684,3,"['B6960', '-2', 693]"
687,11,9,"['A028', '0']"
111,1270
