new crir
new task..............,hasoto,0
0,"['A100', '0']"
0,5,"['B4521', '10']"
5,1,14,"['B4132', '43']"
20,2,25,"['B2017', '27']"
47,3,21,"['B0150', '31']"
71,2,22,"['B3828', '26']"
95,2,20,"['A100', '0']"
new task..............,hasoto,0
117,"['A100', '0']"
117,4,"['B6380', '10']"
121,1,14,"['B8858', '14']"
136,5,16,"['B5615', '17']"
157,2,17,"['B2257', '6']"
176,5,12,"['B6284', '8']"
193,2,13,"['B2034', '5']"
208,2,12,"['B7552', '13']"
222,4,16,"['B1040', '20']"
242,6,18,"['B5731', '9']"
266,4,14,"['B3541', '6']"
284,2,12,"['B2702', '7']"
298,4,13,"['A100', '0']"
new task..............,hasoto,0
315,"['A100', '0']"
315,10,"['B2208', '20']"
325,4,18,"['B4605', '8']"
347,4,13,"['B2080', '4']"
364,7,11,"['B0923', '17']"
382,1,17,"['B8850', '23']"
400,1,19,"['B6050', '50']"
420,9,26,"['A100', '0']"
new task..............,hasoto,0
455,"['A100', '0']"
455,11,"['B2064', '12']"
466,3,15,"['B5139', '9']"
484,3,14,"['B2917', '10']"
501,5,14,"['B6324', '17']"
520,2,17,"['B0042', '38']"
539,2,23,"['B2700', '18']"
564,2,18,"['B7512', '7']"
584,5,13,"['B7119', '3']"
602,4,10,"['B3580', '8']"
616,10,13,"['A100', '0']"
new task..............,hasoto,0
639,"['A100', '0']"
639,3,"['B4588', '6']"
642,4,12,"['B5124', '38']"
658,3,23,"['B7827', '21']"
684,3,19,"['A100', '0']"
383,706
