new crir
new task..............,hasoto,0
0,"['A013', '0']"
0,3,"['B4864', '41']"
3,1,24,"['B8891', '26']"
28,1,20,"['B0938', '21']"
49,1,19,"['B2932', '24']"
69,4,20,"['A013', '0']"
new task..............,hasoto,0
93,"['A013', '0']"
93,2,"['B7430', '35']"
95,2,23,"['B3030', '44']"
120,1,25,"['B3207', '45']"
146,2,25,"['A013', '0']"
new task..............,hasoto,0
173,"['A013', '0']"
173,6,"['B4181', '45']"
179,2,25,"['B2734', '42']"
206,2,24,"['B4816', '34']"
232,3,22,"['A013', '0']"
new task..............,hasoto,0
257,"['A013', '0']"
257,2,"['B5546', '37']"
259,2,23,"['A013', '0']"
new task..............,hasoto,0
284,"['A013', '0']"
284,6,"['B7277', '24']"
290,1,20,"['B0795', '33']"
311,2,22,"['B5017', '47']"
335,5,26,"['A013', '0']"
new task..............,hasoto,0
366,"['A013', '0']"
366,3,"['B1252', '29']"
369,3,21,"['B4872', '18']"
393,2,18,"['B6281', '66']"
413,4,29,"['A013', '0']"
new task..............,hasoto,0
446,"['A013', '0']"
446,1,"['B8737', '58']"
447,2,28,"['B0192', '31']"
477,1,22,"['B5154', '35']"
500,1,23,"['A013', '0']"
new task..............,hasoto,0
524,"['A013', '0']"
524,2,"['B1086', '38']"
526,1,23,"['B7604', '35']"
550,1,23,"['B8551', '42']"
574,1,24,"['A013', '0']"
new task..............,hasoto,0
599,"['A013', '0']"
599,2,"['B0913', '32']"
601,1,22,"['B6432', '62']"
624,3,29,"['A013', '0']"
60,656
new crir
new task..............,hasoto,0
0,"['A014', '0']"
0,1,"['B5340', '31']"
1,2,22,"['B4729', '33']"
25,2,22,"['B0483', '42']"
49,4,24,"['B1235', '22']"
77,1,19,"['A014', '0']"
new task..............,hasoto,0
97,"['A014', '0']"
97,6,"['B2520', '20']"
103,1,18,"['B6652', '65']"
122,1,29,"['B5830', '33']"
152,2,22,"['B5734', '13']"
176,7,16,"['A014', '0']"
new task..............,hasoto,1
199,"['A014', '0']"
199,4,"['B9025', '26']"
203,1,20,"['B5038', '33']"
224,2,22,"['B4558', '30']"
248,6,21,"['S263', '2', 218, 307]"
275,1,"['B6446', '-2', 308]"
276,2,9,"['B2804', '21']"
287,3,19,"['S274', '2', 228, 314]"
309,4,"['B0483', '-2', 318]"
313,4,9,"['S274', '3', 251, 340]"
326,1,"['B7281', '-3', 341]"
327,0,10,"['B7281', '6']"
337,1,12,"['S274', '1', 266, 351]"
350,5,"['B5734', '-1', 356]"
355,2,8,"['S277', '2', 291, 379]"
365,2,"['B5830', '-2', 381]"
367,9,9,"['S263', '3', 308, 390]"
385,8,"['B5507', '-3', 398]"
393,8,10,"['S263', '2', 324, 413]"
411,1,"['B2804', '-2', 414]"
412,3,9,"['S275', '2', 343, 429]"
424,4,"['B0483', '-2', 433]"
428,4,9,"['S274', '1', 356, 441]"
441,5,"['B5734', '-1', 446]"
446,5,8,"['S275', '1', 431, 521]"
459,0,"['B7281', '-1', 521]"
459,7,8,"['A014', '0']"
61,660
new crir
new task..............,hasoto,0
0,"['A014', '0']"
0,9,"['B6739', '5']"
9,8,12,"['B5507', '55']"
29,3,27,"['B2583', '25']"
59,3,20,"['B0739', '44']"
82,6,25,"['A014', '0']"
62,113
new crir
new task..............,hasoto,1
299,"['A014', '0']"
299,7,"['S274', 2, 306, 359]"
306,3,"['S263', 2, 313, 390]"
309,3,"['S274', 1, 320, 404]"
312,6,"['S278', 2, 362, 444]"
318,7,"['S275', 1, 490, 580]"
325,3,"['S263', 1, 526, 610]"
328,3,"['S274', 3, 545, 634]"
331,6,"['S277', 1, 547, 635]"
337,6,"['S274', 1, 554, 638]"
343,0,"['S274', 3, 555, 641]"
343,0,"['S274', 2, 563, 646]"
343,6,"['S277', 1, 577, 664]"
349,9,"['S263', 1, 593, 677]"
358,3,"['S274', 1, 611, 690]"
361,0,"['S275', 1, 617, 704]"
361,7,"['A014', '0']"
63,0
