new crir
new task..............,hasoto,0
0,"['A092', '0']"
0,6,"['B3878', '47']"
6,1,26,"['B1596', '38']"
33,2,23,"['B8940', '13']"
58,1,16,"['B8107', '14']"
75,7,16,"['A092', '0']"
new task..............,hasoto,0
98,"['A092', '0']"
98,5,"['B3076', '90']"
103,2,33,"['B1449', '18']"
138,5,18,"['A092', '0']"
new task..............,hasoto,1
161,"['A092', '0']"
161,6,"['B0869', '50']"
167,2,26,"['B6227', '37']"
195,1,23,"['B3245', '44']"
219,7,25,"['S456', '4', 243, 331]"
251,2,"['B7742', '-4', 333]"
253,2,11,"['S457', '1', 230, 311]"
266,9,"['B8522', '-1', 320]"
275,12,8,"['S447', '2', 268, 355]"
295,3,"['B4107', '-2', 358]"
298,5,9,"['A092', '0']"
new task..............,hasoto,0
249,"['A092', '0']"
249,7,"['B8774', '50']"
256,1,26,"['B4778', '51']"
283,7,26,"['A092', '0']"
new task..............,hasoto,1
316,"['A092', '0']"
316,6,"['B2730', '78']"
322,3,31,"['B7668', '36']"
356,3,23,"['S450', '2', 377, 454]"
382,13,"['B9155', '-2', 467]"
395,12,9,"['B2075', '22']"
416,6,19,"['S420', '1', 424, 502]"
441,12,"['B1001', '-1', 514]"
453,14,8,"['A092', '0']"
325,754
new crir
new task..............,hasoto,0
0,"['A092', '0']"
0,9,"['B1421', '45']"
9,2,25,"['B4371', '27']"
36,1,21,"['B9101', '35']"
58,7,23,"['A092', '0']"
new task..............,hasoto,0
88,"['A092', '0']"
88,4,"['B9173', '39']"
92,1,24,"['B4107', '55']"
117,2,27,"['B0140', '32']"
146,3,22,"['A092', '0']"
new task..............,hasoto,0
171,"['A092', '0']"
171,7,"['B0304', '48']"
178,1,26,"['B6913', '67']"
205,8,30,"['A092', '0']"
new task..............,hasoto,0
243,"['A092', '0']"
243,7,"['B3569', '39']"
250,1,24,"['B7742', '29']"
275,1,21,"['B0471', '41']"
297,1,24,"['B7500', '27']"
322,6,21,"['A092', '0']"
new task..............,hasoto,0
349,"['A092', '0']"
349,6,"['B2788', '64']"
355,1,29,"['B7314', '26']"
385,5,20,"['A092', '0']"
new task..............,hasoto,0
410,"['A092', '0']"
410,4,"['B2861', '57']"
414,1,28,"['B8348', '52']"
443,6,27,"['A092', '0']"
new task..............,hasoto,1
476,"['A092', '0']"
476,3,"['B7540', '40']"
479,2,24,"['B5950', '43']"
505,1,25,"['B4395', '28']"
531,9,21,"['S428', '3', 525, 609]"
561,6,"['B1916', '-3', 615]"
567,15,10,"['S448', '1', 578, 658]"
592,10,"['B6801', '-1', 668]"
602,8,8,"['S457', '1', 578, 667]"
618,1,"['B7500', '-1', 668]"
619,1,8,"['S457', '1', 556, 631]"
628,15,"['B6640', '-1', 646]"
643,17,8,"['S454', '22', 627, 713]"
668,4,"['B2643', '-22', 717]"
672,16,19,"['S429', '2', 622, 711]"
707,1,"['B1596', '-2', 712]"
708,6,9,"['A092', '0']"
326,1166
