new crir
new task..............,hasoto,0
0,"['A073', '0']"
0,2,"['B8569', '29']"
2,1,21,"['B0231', '53']"
24,2,27,"['B6842', '25']"
53,2,20,"['A073', '0']"
new task..............,hasoto,0
75,"['A073', '0']"
75,1,"['B1681', '30']"
76,1,21,"['B7012', '22']"
98,2,19,"['B3915', '70']"
119,1,30,"['A073', '0']"
new task..............,hasoto,0
150,"['A073', '0']"
150,4,"['B4363', '81']"
154,2,32,"['B3513', '57']"
188,2,28,"['A073', '0']"
new task..............,hasoto,1
218,"['A073', '0']"
218,5,"['B4012', '24']"
223,1,20,"['B8038', '52']"
244,0,27,"['B1315', '50']"
271,6,26,"['S335', '2', 223, 308]"
303,5,"['B7888', '-2', 313]"
308,10,9,"['S336', '1', 300, 383]"
327,7,"['B1845', '-1', 390]"
334,7,8,"['A073', '0']"
new task..............,hasoto,1
301,"['A073', '0']"
301,3,"['B1269', '58']"
304,1,28,"['B9024', '32']"
333,1,22,"['B9116', '40']"
356,3,24,"['S335', '2', 380, 463]"
383,7,"['B4012', '-2', 470]"
390,5,9,"['A073', '0']"
280,684
new crir
new task..............,hasoto,0
0,"['A073', '0']"
0,2,"['B7736', '70']"
2,2,30,"['B7437', '65']"
34,0,29,"['A073', '0']"
new task..............,hasoto,0
63,"['A073', '0']"
63,3,"['B6563', '80']"
66,2,32,"['B3370', '40']"
100,1,24,"['A073', '0']"
new task..............,hasoto,0
125,"['A073', '0']"
125,2,"['B6549', '46']"
127,1,25,"['B0607', '44']"
153,1,25,"['B7967', '23']"
179,1,19,"['B5417', '23']"
199,3,19,"['A073', '0']"
281,221
new crir
new task..............,hasoto,1
221,"['A073', '0']"
221,2,"['S335', 1, 223, 306]"
223,0,"['S335', 2, 531, 615]"
223,0,"['S335', 1, 552, 635]"
223,0,"['S335', 3, 621, 706]"
223,2,"['A073', '0']"
282,0
